symbol,period_end,filed_at,metric,metric_value,forward_return_60d,forward_price_from,forward_price_to,sector,source
AKSEN,2018-04-01,2018-05-16,roe,0.181255,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,roa,0.059241,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,net_margin,0.041151,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,gross_margin,0.139250,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,operating_margin,0.123709,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,fcf_yield,-0.397614,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,fcf_margin,-0.114305,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,cfo_to_ni,-2.924135,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,current_ratio,0.813784,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,interest_coverage,-0.715327,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,pe,6.985830,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,pb,1.266216,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,debt_equity,819.110579,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,net_debt_ebitda,845.091437,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-04-01,2018-05-16,roic,0.000671,0.054404,1.9300,2.0350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,roe,0.247256,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,roa,0.074189,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,net_margin,0.037285,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,gross_margin,0.143321,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,operating_margin,0.127899,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,fcf_yield,-0.863954,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,fcf_margin,-0.152703,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,cfo_to_ni,-3.752606,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,current_ratio,0.970914,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,interest_coverage,-0.564239,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,pe,4.740530,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,pb,1.172124,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,debt_equity,910.594800,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,net_debt_ebitda,631.134071,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-07-01,2018-08-15,roic,0.000936,-0.087065,2.0100,1.8350,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,roe,0.331094,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,roa,0.093492,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,net_margin,0.032228,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,gross_margin,0.157528,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,operating_margin,0.139278,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,fcf_yield,-0.829066,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,fcf_margin,-0.082744,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,cfo_to_ni,-1.627068,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,current_ratio,0.859685,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,interest_coverage,-0.723614,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,pe,3.096847,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,pb,1.025348,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,debt_equity,981.559284,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,net_debt_ebitda,430.690196,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2018-10-01,2018-11-15,roic,0.001437,-0.088816,1.5200,1.3850,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,roe,0.207031,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,roa,0.062919,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,net_margin,0.093507,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,gross_margin,0.227845,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,operating_margin,0.206147,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,fcf_yield,0.216098,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,fcf_margin,0.078270,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,cfo_to_ni,0.869147,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,current_ratio,0.852420,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,interest_coverage,-0.922274,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,pe,3.873470,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,pb,0.801929,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,debt_equity,869.686323,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,net_debt_ebitda,1292.305498,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,roic,0.000525,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-01-01,2019-02-15,revenue_growth,0.130417,-0.109890,1.3650,1.2150,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,roe,0.403725,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,roa,0.131898,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,net_margin,0.098847,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,gross_margin,0.243490,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,operating_margin,0.226128,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,fcf_yield,1.514555,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,fcf_margin,0.227857,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,cfo_to_ni,2.468583,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,current_ratio,0.903010,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,interest_coverage,-1.016880,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,pe,1.521999,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,pb,0.614469,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,debt_equity,825.706947,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,net_debt_ebitda,633.996695,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,roic,0.001085,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-04-01,2019-05-16,revenue_growth,0.123732,0.004405,1.1350,1.1400,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,roe,0.600628,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,roa,0.202278,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,net_margin,0.091998,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,gross_margin,0.211493,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,operating_margin,0.196852,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,fcf_yield,1.073199,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,fcf_margin,0.113864,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,cfo_to_ni,1.363666,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,current_ratio,0.859691,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,interest_coverage,-1.125011,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,pe,1.153254,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,pb,0.692676,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,debt_equity,783.991752,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,net_debt_ebitda,413.556013,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,roic,0.001632,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-07-01,2019-08-15,revenue_growth,0.089884,-0.110266,1.3150,1.1700,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,roe,0.476929,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,roa,0.214251,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,net_margin,0.081623,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,gross_margin,0.182027,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,operating_margin,0.174956,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,fcf_yield,1.350637,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,fcf_margin,0.118022,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,cfo_to_ni,1.779214,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,current_ratio,0.911544,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,interest_coverage,-1.184679,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,pe,1.070554,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,pb,0.510578,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,debt_equity,425.721037,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,net_debt_ebitda,277.003919,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,roic,0.002410,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2019-10-01,2019-11-15,revenue_growth,0.194752,0.223270,1.5900,1.9450,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,roe,0.107928,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,roa,0.048031,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,net_margin,0.058048,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,gross_margin,0.161653,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,operating_margin,0.144927,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,fcf_yield,0.272401,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,fcf_margin,0.090892,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,cfo_to_ni,2.310575,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,current_ratio,0.905252,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,interest_coverage,-0.961508,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,pe,5.748147,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,pb,0.620388,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,debt_equity,429.529263,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,net_debt_ebitda,1148.128787,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,roic,0.000614,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-01-01,2020-02-15,revenue_growth,0.598406,-0.174129,2.0100,1.6600,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,roe,0.271372,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,roa,0.124234,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,net_margin,0.083966,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,gross_margin,0.166653,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,operating_margin,0.145782,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,fcf_yield,0.988233,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,fcf_margin,0.204058,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,cfo_to_ni,2.862479,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,current_ratio,1.057698,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,interest_coverage,-1.288847,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,pe,2.459196,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,pb,0.667358,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,debt_equity,411.517820,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,net_debt_ebitda,622.757107,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,roic,0.001101,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-04-01,2020-05-16,revenue_growth,0.498904,0.231263,2.3350,2.8750,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,roe,0.375017,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,roa,0.186288,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,net_margin,0.084975,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,gross_margin,0.168059,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,operating_margin,0.145896,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,fcf_yield,1.299723,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,fcf_margin,0.192509,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,cfo_to_ni,2.615353,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,current_ratio,1.053119,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,interest_coverage,-1.226361,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,pe,1.743050,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,pb,0.653673,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,debt_equity,336.947016,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,net_debt_ebitda,369.174098,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,roic,0.001854,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-07-01,2020-08-15,revenue_growth,0.386330,0.388998,2.5450,3.5350,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,roe,0.482563,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,roa,0.234883,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,net_margin,0.077173,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,gross_margin,0.165629,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,operating_margin,0.144176,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,fcf_yield,0.880589,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,fcf_margin,0.137031,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,cfo_to_ni,2.198273,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,current_ratio,1.050375,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,interest_coverage,-1.513105,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,pe,2.016408,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,pb,0.973044,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,debt_equity,324.904024,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,net_debt_ebitda,250.810710,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,roic,0.002739,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2020-10-01,2020-11-15,revenue_growth,0.296123,0.140327,3.6700,4.1850,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,roe,0.188987,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,roa,0.098553,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,net_margin,0.112818,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,gross_margin,0.184870,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,operating_margin,0.172887,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,fcf_yield,0.035408,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,fcf_margin,0.028605,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,cfo_to_ni,1.431272,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,current_ratio,1.016755,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,interest_coverage,-2.681185,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,pe,7.160726,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,pb,1.353284,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,debt_equity,273.968133,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,net_debt_ebitda,726.213061,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,roic,0.001024,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-01-01,2021-02-15,revenue_growth,0.161004,0.102655,5.6500,6.2300,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,roe,0.400461,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,roa,0.184907,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,net_margin,0.116524,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,gross_margin,0.189950,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,operating_margin,0.178589,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,fcf_yield,-0.374403,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,fcf_margin,-0.161663,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,cfo_to_ni,-0.052208,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,current_ratio,1.235838,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,interest_coverage,-3.002682,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,pe,3.705583,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,pb,1.483942,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,debt_equity,397.855968,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,net_debt_ebitda,501.900409,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,roic,0.001520,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-04-01,2021-05-16,revenue_growth,0.374229,-0.122951,6.7100,5.8850,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,roe,0.628687,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,roa,0.289347,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,net_margin,0.112298,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,gross_margin,0.175374,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,operating_margin,0.162440,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,fcf_yield,-0.349069,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,fcf_margin,-0.084544,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,cfo_to_ni,0.578489,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,current_ratio,1.142939,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,interest_coverage,-3.112057,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,pe,2.156733,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,pb,1.355910,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,debt_equity,368.993365,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,net_debt_ebitda,314.707615,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,roic,0.002443,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-07-01,2021-08-15,revenue_growth,0.579932,-0.032700,6.5750,6.3600,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,roe,0.693519,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,roa,0.355473,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,net_margin,0.132139,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,gross_margin,0.149684,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,operating_margin,0.148272,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,fcf_yield,-0.809711,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,fcf_margin,-0.131742,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,cfo_to_ni,0.499993,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,current_ratio,1.136678,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,interest_coverage,-3.242715,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,pe,1.231293,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,pb,0.853924,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,debt_equity,273.928375,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,net_debt_ebitda,277.516187,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,roic,0.002809,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2021-10-01,2021-11-15,revenue_growth,0.920670,0.560380,7.3700,11.5000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,roe,0.424293,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,roa,0.224503,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,net_margin,0.215584,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,gross_margin,0.242141,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,operating_margin,0.223891,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,fcf_yield,-0.310363,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,fcf_margin,-0.204771,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,cfo_to_ni,-0.235263,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,current_ratio,1.197164,0.261830,12.6800,16.0000,Enerji,borsapy
AKSEN,2022-01-01,2022-02-15,interest_coverage,-6.061046,0.261830,12.6800,16.0000,Enerji,borsapy
